match_id,color,team_id,team_slug,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,score,winner
616062fdf8090ec74528702c,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,25.0,8.0,20.0,5.0,4150.0,32.0,4732.0,4924.00332,571.9200000000001,27442.0,4813.0,16949.0,2158.0,10493.0,2655.0,205.0,27.0,930.0,233.0,3354.0,468.0,3139.0,415.74,352.02,1453.64,1050.07,673.09,895.81,5890442.0,580.5899999999999,1610.94,1973.2799999999997,2391.0,1544.9499999999998,228.88000000000002,92.13,812.0,2186.0,1263.8899999999999,714.94,2890.86,1273.97,3042.6299999999997,1122.19,7.0,15.0,1.0,False
616062fdf8090ec74528702d,blue,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,42.0,11.0,26.0,9.0,6079.0,26.190476190476193,6481.0,6505.272199999999,698.61,41869.0,9355.0,29197.0,5957.0,12672.0,3398.0,348.0,67.0,1110.0,298.0,5646.0,783.0,7884.0,773.13,526.51,2310.48,1225.88,980.2199999999999,1293.94,8898875.0,1090.6100000000001,2284.3300000000004,2557.75,3427.03,2194.79,310.86,127.28,1246.0,2878.09,1854.2099999999998,1200.38,3844.92,2087.8,4334.150000000001,1598.56,11.0,21.0,2.0,False
616062fdf8090ec74528702d,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,45.0,10.0,26.0,6.0,5750.0,22.22222222222222,6244.0,6400.00647,720.1700000000001,41097.0,7668.0,28313.0,4151.0,12784.0,3517.0,340.0,52.0,1088.0,278.0,4470.0,545.0,5446.0,883.2800000000002,562.67,2277.05,1201.96,864.7600000000001,1474.3199999999997,8687926.0,905.4200000000001,2318.75,2735.61,3360.59,2293.6000000000004,305.6,138.9,1418.0,2712.66,2042.1000000000001,1205.03,3779.4300000000003,2180.37,4298.379999999999,1661.42,21.0,11.0,3.0,True
616062fdf8090ec74528702e,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec74528702e,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
616062fdf8090ec74528702f,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec74528702f,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287030,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287030,orange,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False
616062fdf8090ec745287031,blue,6020bce6f1e4807cc70071af,https://octane.gg/teams/71af-era-eternity,ERA ETERNITY,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287031,orange,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
616062fdf8090ec745287032,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,34.0,8.0,22.0,6.0,5088.0,23.52941176470588,6119.0,6439.91163,801.4200000000001,34850.0,7847.0,23393.0,4578.0,11457.0,3269.0,295.0,59.0,1021.0,294.0,6159.0,1204.0,4490.0,447.06999999999994,403.01,1481.95,1161.68,958.4299999999998,1309.49,7597407.0,847.1700000000001,2032.5100000000002,2113.54,2776.2200000000003,1929.25,287.73,130.93,1248.0,2270.1099999999997,1645.9399999999998,1077.16,3148.49,1844.7,3517.7799999999997,1475.42,13.0,16.0,3.0,True
616062fdf8090ec745287032,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,33.0,7.0,22.0,6.0,4949.0,21.21212121212121,6219.0,6340.60931,714.33,34312.0,7337.0,24164.0,4768.0,10148.0,2569.0,295.0,56.0,853.0,221.0,4489.0,534.0,4455.0,749.96,492.3,1900.02,1001.8699999999999,786.3299999999999,1232.0,7313078.0,815.52,1884.27,2303.33,2708.13,2025.7000000000003,269.31,117.03999999999999,1162.0,2354.7599999999998,1598.46,1049.9,3179.86,1823.2500000000002,3452.9299999999994,1550.19,16.0,13.0,2.0,False
616062fdf8090ec745287033,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,22.0,3.0,14.0,3.0,3155.0,13.636363636363635,3676.0,3729.73822,420.1,23081.0,4770.0,15432.0,2567.0,7649.0,2203.0,190.0,31.0,666.0,198.0,3224.0,463.0,3117.0,512.22,382.11,1418.8899999999999,692.86,496.29,777.41,5110424.0,562.46,1359.23,1511.37,1946.27,1259.49,227.3,69.41,641.0,1600.6599999999999,1076.93,755.44,2167.9700000000003,1265.07,2377.45,1055.5900000000001,5.0,11.0,0.0,False
616062fdf8090ec745287033,orange,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,21.0,7.0,9.0,6.0,3308.0,33.33333333333333,3655.0,3759.42835,475.77,23449.0,4621.0,16612.0,2918.0,6837.0,1703.0,197.0,33.0,598.0,155.0,3100.0,347.0,3302.0,429.42,371.55,1089.5100000000002,738.43,693.92,860.97,5123428.0,536.69,1401.84,1511.25,1927.06,1313.3600000000001,209.32999999999998,85.22,748.0,1682.96,1083.81,683.0,2285.68,1164.07,2526.1800000000003,923.5899999999999,11.0,5.0,3.0,True
616062fdf8090ec745287034,blue,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287034,orange,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False
616062fdf8090ec745287035,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287035,orange,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287036,blue,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287036,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287037,blue,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,21.0,5.0,24.0,4.0,3967.0,23.809523809523807,4564.0,4656.60771,545.5999999999999,25597.0,4793.0,16054.0,2801.0,9543.0,1992.0,191.0,31.0,816.0,181.0,2559.0,288.0,2916.0,507.61,298.83,1558.6899999999998,928.62,650.87,833.8500000000001,5740108.0,541.01,1568.47,1954.94,2259.6,1569.25,235.53,95.13,857.0,2233.1499999999996,1209.01,622.22,2917.75,1146.6200000000001,2877.46,1186.93,7.0,20.0,1.0,False
616062fdf8090ec745287037,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,39.0,11.0,13.0,8.0,4572.0,28.205128205128204,5071.0,5330.61779,628.87,29264.0,7003.0,21721.0,4547.0,7543.0,2456.0,268.0,56.0,637.0,193.0,5212.0,1150.0,4309.0,438.95,606.57,1281.73,826.3900000000001,730.1500000000001,1192.21,6189978.0,697.54,1684.76,1721.7399999999998,2229.77,1578.37,295.9,92.22,815.0,1678.47,1328.8,1096.77,2356.4900000000002,1747.55,2973.15,1130.9,20.0,7.0,3.0,True
616062fdf8090ec745287038,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287038,orange,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287039,blue,6020bce6f1e4807cc70071af,https://octane.gg/teams/71af-era-eternity,ERA ETERNITY,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287039,orange,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False
616062fdf8090ec74528703a,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,39.0,9.0,17.0,8.0,4671.0,23.076923076923077,5073.0,5235.57748,579.4499999999999,32928.0,6543.0,23192.0,3121.0,9736.0,3422.0,276.0,37.0,838.0,270.0,4140.0,498.0,4270.0,643.62,498.46999999999997,1681.69,1047.39,708.34,1142.19,6911367.0,767.48,1824.7800000000002,2100.29,2666.5899999999997,1683.1399999999999,342.83,89.74,867.0,2004.8500000000001,1559.95,1127.75,2791.9100000000003,1900.6599999999999,3355.7200000000003,1336.83,22.0,19.0,3.0,True
616062fdf8090ec74528703a,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,29.0,8.0,28.0,7.0,5342.0,27.586206896551722,4979.0,4961.66063,548.3199999999999,31615.0,5646.0,22032.0,3188.0,9583.0,2458.0,271.0,39.0,830.0,221.0,5126.0,726.0,6018.0,573.8199999999999,534.0699999999999,1795.0100000000002,1029.02,674.81,1085.45,6905932.0,852.8600000000001,1760.9299999999998,2073.27,2570.9,1828.6799999999998,287.47,101.22,940.0,2466.51,1430.66,789.84,3277.4100000000003,1409.63,3400.12,1286.9099999999999,19.0,22.0,1.0,False
616062fdf8090ec74528703b,blue,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,23.0,6.0,18.0,5.0,3805.0,26.08695652173913,5113.0,5239.7832,585.13,28089.0,5917.0,20098.0,3945.0,7991.0,1972.0,246.0,52.0,702.0,173.0,3669.0,841.0,3521.0,561.14,450.33000000000004,1435.5500000000002,845.4,621.1400000000001,989.47,5768572.0,629.34,1494.83,1819.61,2124.47,1562.85,256.46999999999997,91.44999999999999,873.0,1984.64,1171.77,787.3399999999999,2618.44,1325.31,2817.75,1126.01,7.0,10.0,3.0,True
616062fdf8090ec74528703b,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,30.0,4.0,11.0,3.0,2890.0,13.333333333333334,4824.0,4946.227650000001,559.48,26498.0,6251.0,16546.0,3091.0,9952.0,3160.0,187.0,35.0,847.0,264.0,2212.0,397.0,3169.0,457.1,367.34000000000003,1447.2199999999998,967.6800000000001,660.52,835.19,5708414.0,499.26,1609.81,1846.9,2284.62,1433.51,237.88000000000002,106.27000000000001,1000.0,1662.67,1438.4,854.9100000000001,2434.8,1521.1599999999999,2783.5699999999997,1172.38,10.0,7.0,1.0,False
616062fdf8090ec74528703c,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec74528703c,orange,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec74528703d,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,19.0,3.0,14.0,2.0,2612.0,15.789473684210526,3573.0,3702.2894400000005,450.28000000000003,20528.0,4409.0,13832.0,2428.0,6696.0,1981.0,163.0,30.0,591.0,176.0,2667.0,643.0,2686.0,335.92,330.2,989.7199999999999,702.6800000000001,572.9699999999999,804.49,4525749.0,477.82,1209.51,1429.45,1650.19,1228.96,237.66000000000003,64.77,663.0,1571.46,936.08,609.26,2071.36,1045.46,2012.05,1104.76,11.0,4.0,0.0,False
616062fdf8090ec74528703d,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,29.0,11.0,14.0,10.0,4200.0,37.93103448275862,3872.0,4003.2363299999997,444.84000000000003,22186.0,5426.0,15251.0,3036.0,6935.0,2390.0,190.0,35.0,576.0,196.0,3349.0,514.0,3497.0,370.14000000000004,401.87,1047.97,680.8600000000001,539.16,768.1200000000001,4646010.0,529.72,1271.12,1298.24,1625.0500000000002,1239.82,234.22,65.66999999999999,623.0,1275.9299999999998,1019.88,803.28,1791.43,1307.67,2280.8999999999996,818.1999999999999,4.0,11.0,3.0,True
616062fdf8090ec74528703e,blue,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,38.0,7.0,24.0,6.0,4760.0,18.421052631578945,6184.0,6288.471119999999,754.4,33572.0,6894.0,23076.0,3966.0,10496.0,2928.0,290.0,54.0,917.0,257.0,5685.0,1312.0,4491.0,509.84000000000003,429.69,1651.68,1015.6500000000001,951.45,1200.26,7308725.0,718.7,2054.59,2131.85,2801.98,1830.8200000000002,272.34,122.32000000000001,1097.0,2233.74,1660.4299999999998,1010.97,3108.21,1796.8300000000002,3593.2599999999998,1311.88,10.0,17.0,2.0,False
616062fdf8090ec74528703e,orange,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,40.0,6.0,25.0,5.0,4824.0,15.0,5824.0,5941.87081,752.31,31716.0,6660.0,21105.0,3494.0,10611.0,3166.0,267.0,45.0,933.0,279.0,5490.0,1032.0,3726.0,479.95,381.37,1571.8200000000002,1071.37,994.74,1167.61,7159672.0,681.28,1949.27,2290.66,2778.8199999999997,1880.99,261.42,124.86000000000001,1066.0,2459.94,1584.0299999999997,877.1999999999999,3321.01,1600.2,3561.6200000000003,1359.5800000000002,17.0,10.0,3.0,True
616062fdf8090ec74528703f,blue,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec74528703f,orange,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287040,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,16.0,2.0,9.0,2.0,2210.0,12.5,3772.0,3798.15683,441.88,20436.0,4307.0,13538.0,2068.0,6898.0,2239.0,165.0,26.0,598.0,183.0,2907.0,483.0,2822.0,299.01,215.82999999999998,948.0,726.46,519.84,690.6,4533317.0,531.99,1209.85,1211.01,1601.2000000000003,1157.58,194.09,77.37,743.0,1422.68,935.3599999999999,594.8299999999999,1907.98,1044.8700000000001,2007.5,945.3499999999999,10.0,16.0,0.0,False
616062fdf8090ec745287040,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,28.0,7.0,11.0,6.0,3291.0,25.0,3692.0,3821.48557,457.39,20557.0,4347.0,14960.0,2809.0,5597.0,1538.0,184.0,35.0,497.0,140.0,3369.0,578.0,2825.0,330.97,411.61,907.72,633.17,522.7099999999999,854.4200000000001,4512843.0,473.11,1280.72,1217.7399999999998,1589.5700000000002,1148.32,233.7,66.00999999999999,613.0,1347.84,929.2,694.53,1834.83,1136.75,2165.99,805.5899999999999,16.0,10.0,3.0,True
616062fdf8090ec745287041,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
616062fdf8090ec745287041,orange,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287042,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,30.0,6.0,17.0,5.0,3667.0,20.0,5033.0,5279.14765,594.3,29110.0,5853.0,20359.0,3075.0,8751.0,2778.0,245.0,36.0,781.0,242.0,4347.0,586.0,4038.0,490.89,505.78999999999996,1407.53,888.53,694.8799999999999,1050.77,6066958.0,659.98,1612.7300000000002,1842.57,2383.02,1478.02,254.23000000000002,70.75999999999999,659.0,1855.62,1319.7199999999998,939.9300000000001,2553.5600000000004,1561.7,2926.01,1189.25,18.0,7.0,1.0,False
616062fdf8090ec745287042,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,32.0,9.0,19.0,9.0,4748.0,28.125,5006.0,5039.76749,584.2700000000001,27790.0,5216.0,18697.0,3180.0,9093.0,2036.0,227.0,37.0,765.0,182.0,3409.0,280.0,3179.0,497.68000000000006,409.18,1505.28,881.54,666.4300000000001,910.29,5861335.0,644.87,1492.09,1939.58,2248.21,1591.9499999999998,236.41000000000003,96.75999999999999,942.0,2066.09,1249.74,760.74,2744.6,1331.96,2954.2200000000003,1122.3600000000001,7.0,18.0,3.0,True
616062fdf8090ec745287043,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False
616062fdf8090ec745287043,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287044,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,44.0,4.0,23.0,3.0,4231.0,9.090909090909092,4633.0,4785.41252,620.99,29109.0,7472.0,20963.0,4818.0,8146.0,2654.0,261.0,57.0,712.0,235.0,5241.0,907.0,3244.0,451.23,507.94000000000005,1453.73,963.4199999999998,765.2600000000001,1240.25,6453726.0,566.73,1801.37,2125.81,2456.58,1723.67,313.62,110.27,1148.0,1817.28,1514.75,1161.8600000000001,2591.66,1902.21,3120.3900000000003,1373.5300000000002,12.0,8.0,1.0,False
616062fdf8090ec745287044,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,36.0,8.0,26.0,7.0,5021.0,22.22222222222222,4615.0,4678.7547,570.85,28461.0,5538.0,18230.0,3117.0,10231.0,2421.0,222.0,37.0,906.0,217.0,3632.0,360.0,3201.0,477.82000000000005,329.79999999999995,1575.08,1122.74,810.6700000000001,908.89,6415828.0,570.48,1759.71,2153.52,2502.3900000000003,1674.5,306.85,111.39,965.0,2359.74,1359.86,764.1500000000001,3116.5599999999995,1367.15,3306.37,1177.37,8.0,12.0,3.0,True
616062fdf8090ec745287045,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287045,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False
616062fdf8090ec745287046,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,39.0,10.0,18.0,8.0,4649.0,25.64102564102564,5042.0,5154.0328,609.22,28041.0,7140.0,19611.0,4437.0,8430.0,2703.0,240.0,53.0,733.0,239.0,3933.0,641.0,3435.0,446.02,507.44,1264.92,904.46,696.97,1078.97,5776536.0,578.8299999999999,1509.16,1926.8000000000002,2261.54,1457.87,295.39,71.09,689.0,1766.15,1290.46,958.24,2418.73,1596.09,2998.8599999999997,1015.93,13.0,11.0,3.0,True
616062fdf8090ec745287046,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,24.0,3.0,24.0,3.0,3630.0,12.5,4374.0,4509.80911,539.62,24543.0,4811.0,15186.0,2377.0,9357.0,2434.0,174.0,27.0,793.0,215.0,2297.0,335.0,2439.0,504.72,309.14,1563.83,970.0600000000001,662.39,740.32,5552451.0,415.42999999999995,1504.6399999999999,2086.6000000000004,2293.26,1449.38,264.02,125.05,1125.0,1998.57,1360.27,647.8299999999999,2754.27,1252.3999999999999,2769.35,1237.31,11.0,13.0,1.0,False
616062fdf8090ec745287047,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
616062fdf8090ec745287047,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
616062fdf8090ec745287048,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,28.0,4.0,14.0,3.0,3249.0,14.285714285714285,5257.0,5489.53822,634.52,30007.0,7907.0,20969.0,5045.0,9038.0,2862.0,255.0,59.0,800.0,242.0,4738.0,802.0,3647.0,408.13,310.13,1249.62,898.56,737.0600000000001,1063.42,6133501.0,703.81,1642.2500000000002,1715.77,2290.3199999999997,1523.36,248.16,100.31,979.0,1818.33,1325.98,917.53,2519.35,1542.5099999999998,2770.09,1291.7400000000002,16.0,10.0,1.0,False
616062fdf8090ec745287048,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,32.0,11.0,16.0,9.0,4568.0,34.375,4562.0,4653.62378,566.53,25443.0,4360.0,15973.0,2052.0,9470.0,2308.0,188.0,25.0,825.0,202.0,2493.0,428.0,3131.0,465.86,300.35,1501.68,967.79,664.1700000000001,810.04,5677070.0,529.81,1529.0800000000004,1979.0,2247.2599999999998,1557.88,232.77000000000004,89.94,820.0,2071.9500000000003,1296.6000000000001,669.35,2768.57,1269.21,3061.74,976.11,10.0,16.0,3.0,True
61606299f8090ec745287007,blue,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True
61606299f8090ec745287007,orange,616d9760143c37878b239c52,https://octane.gg/teams/9c52-ern-roar,ERN ROAR,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
61606299f8090ec745287008,blue,6020bd05f1e4807cc7008596,https://octane.gg/teams/8596-sk-gaming,SK GAMING,Europe,21.0,5.0,13.0,2.0,3391.0,23.809523809523807,4814.0,4910.80517,584.5699999999999,26046.0,5349.0,18483.0,3685.0,7563.0,1664.0,227.0,42.0,642.0,146.0,4369.0,553.0,2434.0,523.84,438.45000000000005,1359.3899999999999,865.4300000000001,702.63,905.59,5468788.0,484.25,1461.3899999999999,1938.6399999999999,2220.95,1408.2399999999998,255.11,97.16999999999999,801.0,1841.92,1292.38,749.98,2573.41,1310.87,2978.96,905.3499999999999,7.0,12.0,3.0,True
61606299f8090ec745287008,orange,6020be81f1e4807cc701475b,https://octane.gg/teams/475b-fadeaway,FADEAWAY,Europe,21.0,3.0,12.0,3.0,3202.0,14.285714285714285,4840.0,4869.39983,602.05,25833.0,6208.0,17069.0,3879.0,8764.0,2329.0,213.0,44.0,750.0,191.0,3983.0,520.0,3248.0,468.1,443.43,1204.99,815.9099999999999,737.4200000000001,1090.14,5540877.0,506.62,1435.1299999999999,1960.3799999999999,2268.91,1389.95,243.26999999999998,94.57,826.0,2021.52,1193.55,687.05,2690.37,1211.75,2760.42,1141.7,12.0,7.0,1.0,False
61606299f8090ec745287009,blue,61547921f8090ec745286ac9,https://octane.gg/teams/6ac9-williams-resolve,WILLIAMS RESOLVE,Europe,36.0,6.0,29.0,5.0,5457.0,16.666666666666664,5543.0,5598.77097,779.5,34339.0,7072.0,22472.0,3713.0,11867.0,3359.0,286.0,45.0,1033.0,290.0,6283.0,831.0,4676.0,558.27,622.47,1747.01,1184.1100000000001,1128.78,1449.73,8100734.0,697.61,2206.9400000000005,2703.46,3308.54,1912.9299999999998,386.53000000000003,109.19,799.0,2659.2,1879.7600000000002,1069.03,3649.5299999999997,1958.3999999999996,4059.37,1548.6399999999999,11.0,16.0,3.0,True
61606299f8090ec745287009,orange,6020bd4af1e4807cc700b262,https://octane.gg/teams/b262-team-singularity,TEAM SINGULARITY,Europe,39.0,4.0,25.0,4.0,5087.0,10.256410256410255,6587.0,6610.001899999999,708.15,40959.0,10453.0,28432.0,6713.0,12527.0,3740.0,342.0,77.0,1094.0,334.0,5815.0,1007.0,7718.0,773.1800000000001,514.0899999999999,2126.5400000000004,1226.97,960.9100000000001,1225.59,8550344.0,951.3199999999999,2296.3,2373.62,3141.9800000000005,2062.57,416.67999999999995,152.69,1348.0,2525.3199999999997,1870.5100000000002,1225.38,3525.8399999999997,2095.39,4103.17,1518.05,16.0,11.0,2.0,False
